gene	ko_id
MEGAHIT-MetaBAT2-S972.52_contig_1893264_19	K02231
MEGAHIT-MetaBAT2-S972.52_contig_1893264_20	K02233
MEGAHIT-MetaBAT2-S972.52_contig_1893264_21	K02231
MEGAHIT-MetaBAT2-S972.52_contig_1893264_23	K04041
MEGAHIT-MetaBAT2-S972.52_contig_1893265_3	K11991
MEGAHIT-MetaBAT2-S972.52_contig_1893266_2	K02004
MEGAHIT-MetaBAT2-S972.52_contig_1893267_3	K03469
MEGAHIT-MetaBAT2-S972.52_contig_1893267_5	K03701
MEGAHIT-MetaBAT2-S972.52_contig_1893267_6	K03702
MEGAHIT-MetaBAT2-S972.52_contig_1893267_7	K07482
MEGAHIT-MetaBAT2-S972.52_contig_1893268_1	K18220
MEGAHIT-MetaBAT2-S972.52_contig_1893268_5	K07566
MEGAHIT-MetaBAT2-S972.52_contig_1893268_6	K01808
MEGAHIT-MetaBAT2-S972.52_contig_1893268_7	K00761
MEGAHIT-MetaBAT2-S972.52_contig_1893268_9	K00626
MEGAHIT-MetaBAT2-S972.52_contig_1893269_3	K07335
MEGAHIT-MetaBAT2-S972.52_contig_1893269_4	K23537
MEGAHIT-MetaBAT2-S972.52_contig_1893269_5	K23535
MEGAHIT-MetaBAT2-S972.52_contig_1893269_6	K23536
MEGAHIT-MetaBAT2-S972.52_contig_1893269_7	K00857
MEGAHIT-MetaBAT2-S972.52_contig_1893269_10	K03798
MEGAHIT-MetaBAT2-S972.52_contig_1893269_12	K01424
MEGAHIT-MetaBAT2-S972.52_contig_1893269_13	K05884
MEGAHIT-MetaBAT2-S972.52_contig_1893269_15	K02563
MEGAHIT-MetaBAT2-S972.52_contig_1893269_16	K22278
MEGAHIT-MetaBAT2-S972.52_contig_1893269_17	K07263
MEGAHIT-MetaBAT2-S972.52_contig_1893269_20	K06997
MEGAHIT-MetaBAT2-S972.52_contig_1893269_21	K09772
MEGAHIT-MetaBAT2-S972.52_contig_1893269_24	K06402
MEGAHIT-MetaBAT2-S972.52_contig_1893269_29	K18888
MEGAHIT-MetaBAT2-S972.52_contig_1893269_30	K18887
MEGAHIT-MetaBAT2-S972.52_contig_1893269_31	K06298
MEGAHIT-MetaBAT2-S972.52_contig_1893269_32	K01262
MEGAHIT-MetaBAT2-S972.52_contig_1893269_33	K00789
MEGAHIT-MetaBAT2-S972.52_contig_1893270_2	K01753
MEGAHIT-MetaBAT2-S972.52_contig_1893270_3	K03431
MEGAHIT-MetaBAT2-S972.52_contig_1893270_5	K03046
MEGAHIT-MetaBAT2-S972.52_contig_1893271_2	K13292
MEGAHIT-MetaBAT2-S972.52_contig_1893271_5	K00661
MEGAHIT-MetaBAT2-S972.52_contig_1893272_3	K08384
MEGAHIT-MetaBAT2-S972.52_contig_1893272_4	K01928
MEGAHIT-MetaBAT2-S972.52_contig_1893272_5	K01000
MEGAHIT-MetaBAT2-S972.52_contig_1893272_6	K01925
MEGAHIT-MetaBAT2-S972.52_contig_1893272_7	K03588
MEGAHIT-MetaBAT2-S972.52_contig_1893272_8	K03589
MEGAHIT-MetaBAT2-S972.52_contig_1893272_9	K03590
MEGAHIT-MetaBAT2-S972.52_contig_1893272_10	K03531
MEGAHIT-MetaBAT2-S972.52_contig_1893272_12	K03530
MEGAHIT-MetaBAT2-S972.52_contig_1893272_13	K02499
MEGAHIT-MetaBAT2-S972.52_contig_1893272_14	K00059
MEGAHIT-MetaBAT2-S972.52_contig_1893272_16	K02108
MEGAHIT-MetaBAT2-S972.52_contig_1893272_17	K02110
MEGAHIT-MetaBAT2-S972.52_contig_1893272_18	K02109
MEGAHIT-MetaBAT2-S972.52_contig_1893272_19	K02113
MEGAHIT-MetaBAT2-S972.52_contig_1893272_20	K02111
MEGAHIT-MetaBAT2-S972.52_contig_1893272_21	K02115
MEGAHIT-MetaBAT2-S972.52_contig_1893272_22	K02112
MEGAHIT-MetaBAT2-S972.52_contig_1893272_24	K00177
MEGAHIT-MetaBAT2-S972.52_contig_1893272_25	K00175
MEGAHIT-MetaBAT2-S972.52_contig_1893272_26	K00174
MEGAHIT-MetaBAT2-S972.52_contig_1893272_27	K00176
MEGAHIT-MetaBAT2-S972.52_contig_1893272_29	K13292
MEGAHIT-MetaBAT2-S972.52_contig_1893272_30	K07699
MEGAHIT-MetaBAT2-S972.52_contig_1893273_2	K18888
MEGAHIT-MetaBAT2-S972.52_contig_1893274_1	K06213
MEGAHIT-MetaBAT2-S972.52_contig_1893274_2	K01646
MEGAHIT-MetaBAT2-S972.52_contig_1893274_3	K01910
MEGAHIT-MetaBAT2-S972.52_contig_1893274_5	K13927
MEGAHIT-MetaBAT2-S972.52_contig_1893274_6	K01776
MEGAHIT-MetaBAT2-S972.52_contig_1893274_7	K00926
MEGAHIT-MetaBAT2-S972.52_contig_1893274_8	K00058
MEGAHIT-MetaBAT2-S972.52_contig_1893274_9	K00831
MEGAHIT-MetaBAT2-S972.52_contig_1893274_12	K09779
MEGAHIT-MetaBAT2-S972.52_contig_1893274_15	K01251
MEGAHIT-MetaBAT2-S972.52_contig_1893274_17	K06317
MEGAHIT-MetaBAT2-S972.52_contig_1893274_18	K03783
MEGAHIT-MetaBAT2-S972.52_contig_1893274_19	K12960
MEGAHIT-MetaBAT2-S972.52_contig_1893274_22	K06133
MEGAHIT-MetaBAT2-S972.52_contig_1893274_27	K19824
MEGAHIT-MetaBAT2-S972.52_contig_1893274_30	K04066
MEGAHIT-MetaBAT2-S972.52_contig_1893274_31	K03060
MEGAHIT-MetaBAT2-S972.52_contig_1893274_32	K00942
MEGAHIT-MetaBAT2-S972.52_contig_1893275_2	K02335
MEGAHIT-MetaBAT2-S972.52_contig_1893275_3	K00859
MEGAHIT-MetaBAT2-S972.52_contig_1893275_4	K08309
MEGAHIT-MetaBAT2-S972.52_contig_1893275_5	K02035
MEGAHIT-MetaBAT2-S972.52_contig_1893275_6	K00700
MEGAHIT-MetaBAT2-S972.52_contig_1893275_11	K00876
MEGAHIT-MetaBAT2-S972.52_contig_1893275_12	K03070
MEGAHIT-MetaBAT2-S972.52_contig_1893275_13	K01875
MEGAHIT-MetaBAT2-S972.52_contig_1893275_14	K02946
MEGAHIT-MetaBAT2-S972.52_contig_1893275_15	K02906
MEGAHIT-MetaBAT2-S972.52_contig_1893275_16	K02926
MEGAHIT-MetaBAT2-S972.52_contig_1893275_17	K02892
MEGAHIT-MetaBAT2-S972.52_contig_1893275_18	K02886
MEGAHIT-MetaBAT2-S972.52_contig_1893275_19	K02965
MEGAHIT-MetaBAT2-S972.52_contig_1893275_20	K02890
MEGAHIT-MetaBAT2-S972.52_contig_1893275_21	K02982
MEGAHIT-MetaBAT2-S972.52_contig_1893275_22	K02878
MEGAHIT-MetaBAT2-S972.52_contig_1893275_23	K02904
MEGAHIT-MetaBAT2-S972.52_contig_1893275_24	K02961
MEGAHIT-MetaBAT2-S972.52_contig_1893275_25	K02874
MEGAHIT-MetaBAT2-S972.52_contig_1893275_26	K02895
MEGAHIT-MetaBAT2-S972.52_contig_1893275_27	K02931
MEGAHIT-MetaBAT2-S972.52_contig_1893275_28	K02954
MEGAHIT-MetaBAT2-S972.52_contig_1893275_29	K02994
MEGAHIT-MetaBAT2-S972.52_contig_1893275_30	K02933
MEGAHIT-MetaBAT2-S972.52_contig_1893275_31	K02881
MEGAHIT-MetaBAT2-S972.52_contig_1893275_32	K02988
MEGAHIT-MetaBAT2-S972.52_contig_1893275_33	K02907
MEGAHIT-MetaBAT2-S972.52_contig_1893275_34	K02876
MEGAHIT-MetaBAT2-S972.52_contig_1893275_35	K03076
MEGAHIT-MetaBAT2-S972.52_contig_1893275_36	K00939
MEGAHIT-MetaBAT2-S972.52_contig_1893275_37	K01265
MEGAHIT-MetaBAT2-S972.52_contig_1893275_39	K02518
MEGAHIT-MetaBAT2-S972.52_contig_1893275_40	K02919
MEGAHIT-MetaBAT2-S972.52_contig_1893275_41	K02952
MEGAHIT-MetaBAT2-S972.52_contig_1893275_42	K02948
MEGAHIT-MetaBAT2-S972.52_contig_1893275_43	K02986
MEGAHIT-MetaBAT2-S972.52_contig_1893275_44	K03040
MEGAHIT-MetaBAT2-S972.52_contig_1893275_45	K02879
MEGAHIT-MetaBAT2-S972.52_contig_1893275_47	K02171
MEGAHIT-MetaBAT2-S972.52_contig_1893275_48	K03091
MEGAHIT-MetaBAT2-S972.52_contig_1893275_51	K03629
MEGAHIT-MetaBAT2-S972.52_contig_1893275_52	K02470
MEGAHIT-MetaBAT2-S972.52_contig_1893275_53	K02469
MEGAHIT-MetaBAT2-S972.52_contig_1893277_3	K05837
MEGAHIT-MetaBAT2-S972.52_contig_1893277_4	K01810
MEGAHIT-MetaBAT2-S972.52_contig_1893277_5	K02503
MEGAHIT-MetaBAT2-S972.52_contig_1893277_6	K18707
MEGAHIT-MetaBAT2-S972.52_contig_1893277_7	K09761
MEGAHIT-MetaBAT2-S972.52_contig_1893277_8	K02687
MEGAHIT-MetaBAT2-S972.52_contig_1893277_9	K03574
MEGAHIT-MetaBAT2-S972.52_contig_1893277_10	K07443
MEGAHIT-MetaBAT2-S972.52_contig_1893278_3	K06872
MEGAHIT-MetaBAT2-S972.52_contig_1893278_6	K26937
MEGAHIT-MetaBAT2-S972.52_contig_1893278_8	K01775
MEGAHIT-MetaBAT2-S972.52_contig_1893278_9	K06196
MEGAHIT-MetaBAT2-S972.52_contig_1893278_10	K06207
MEGAHIT-MetaBAT2-S972.52_contig_1893279_3	K25232
MEGAHIT-MetaBAT2-S972.52_contig_1893279_4	K01610
MEGAHIT-MetaBAT2-S972.52_contig_1893279_7	K06012
MEGAHIT-MetaBAT2-S972.52_contig_1893279_8	K02968
MEGAHIT-MetaBAT2-S972.52_contig_1893279_9	K02340
MEGAHIT-MetaBAT2-S972.52_contig_1893279_10	K02238
MEGAHIT-MetaBAT2-S972.52_contig_1893279_11	K09022
MEGAHIT-MetaBAT2-S972.52_contig_1893279_12	K03789
MEGAHIT-MetaBAT2-S972.52_contig_1893279_13	K02242
MEGAHIT-MetaBAT2-S972.52_contig_1893281_1	K09952
MEGAHIT-MetaBAT2-S972.52_contig_1893281_2	K15342
MEGAHIT-MetaBAT2-S972.52_contig_1893281_4	K19137
MEGAHIT-MetaBAT2-S972.52_contig_1893281_7	K02040
MEGAHIT-MetaBAT2-S972.52_contig_1893282_7	K03973
MEGAHIT-MetaBAT2-S972.52_contig_1893282_8	K11050
MEGAHIT-MetaBAT2-S972.52_contig_1893282_9	K11051
MEGAHIT-MetaBAT2-S972.52_contig_1893283_2	K16789
MEGAHIT-MetaBAT2-S972.52_contig_1893283_4	K02358
MEGAHIT-MetaBAT2-S972.52_contig_1893283_5	K02355
MEGAHIT-MetaBAT2-S972.52_contig_1893283_6	K02992
MEGAHIT-MetaBAT2-S972.52_contig_1893283_7	K02950
MEGAHIT-MetaBAT2-S972.52_contig_1893283_10	K03695
MEGAHIT-MetaBAT2-S972.52_contig_1893283_11	K06383
MEGAHIT-MetaBAT2-S972.52_contig_1893283_12	K03091
MEGAHIT-MetaBAT2-S972.52_contig_1893283_15	K00661
MEGAHIT-MetaBAT2-S972.52_contig_1893283_16	K07271
MEGAHIT-MetaBAT2-S972.52_contig_1893285_10	K02003
MEGAHIT-MetaBAT2-S972.52_contig_1893287_2	K00868
MEGAHIT-MetaBAT2-S972.52_contig_1893287_3	K02566
MEGAHIT-MetaBAT2-S972.52_contig_1893287_6	K02039
MEGAHIT-MetaBAT2-S972.52_contig_1893287_7	K02036
MEGAHIT-MetaBAT2-S972.52_contig_1893287_8	K02037
MEGAHIT-MetaBAT2-S972.52_contig_1893288_3	K03705
MEGAHIT-MetaBAT2-S972.52_contig_1893288_4	K03687
MEGAHIT-MetaBAT2-S972.52_contig_1893288_5	K04043
MEGAHIT-MetaBAT2-S972.52_contig_1893288_6	K03686
MEGAHIT-MetaBAT2-S972.52_contig_1893288_7	K01243
MEGAHIT-MetaBAT2-S972.52_contig_1893288_8	K09888
MEGAHIT-MetaBAT2-S972.52_contig_1893288_9	K08303
MEGAHIT-MetaBAT2-S972.52_contig_1893288_10	K07456
MEGAHIT-MetaBAT2-S972.52_contig_1893288_12	K02483
MEGAHIT-MetaBAT2-S972.52_contig_1893288_29	K03664
MEGAHIT-MetaBAT2-S972.52_contig_1893288_30	K03075
MEGAHIT-MetaBAT2-S972.52_contig_1893289_5	K21898
MEGAHIT-MetaBAT2-S972.52_contig_1893289_7	K17898
MEGAHIT-MetaBAT2-S972.52_contig_1893289_8	K17899
MEGAHIT-MetaBAT2-S972.52_contig_1893289_9	K21400
MEGAHIT-MetaBAT2-S972.52_contig_1893289_10	K21399
MEGAHIT-MetaBAT2-S972.52_contig_1893289_11	K21672
MEGAHIT-MetaBAT2-S972.52_contig_1893289_15	K00972
MEGAHIT-MetaBAT2-S972.52_contig_1893289_16	K00382
MEGAHIT-MetaBAT2-S972.52_contig_1893289_18	K09760
MEGAHIT-MetaBAT2-S972.52_contig_1893290_3	K01924
MEGAHIT-MetaBAT2-S972.52_contig_1893290_8	K09975
MEGAHIT-MetaBAT2-S972.52_contig_1893290_9	K03723
MEGAHIT-MetaBAT2-S972.52_contig_1893292_1	K01990
MEGAHIT-MetaBAT2-S972.52_contig_1893293_1	K05366
MEGAHIT-MetaBAT2-S972.52_contig_1893293_5	K07035
MEGAHIT-MetaBAT2-S972.52_contig_1893293_6	K01883
MEGAHIT-MetaBAT2-S972.52_contig_1893293_8	K02493
MEGAHIT-MetaBAT2-S972.52_contig_1893293_9	K02835
MEGAHIT-MetaBAT2-S972.52_contig_1893295_2	K03786
MEGAHIT-MetaBAT2-S972.52_contig_1893295_4	K01129
MEGAHIT-MetaBAT2-S972.52_contig_1893295_5	K06409
MEGAHIT-MetaBAT2-S972.52_contig_1893296_12	K16710
MEGAHIT-MetaBAT2-S972.52_contig_1893296_15	K01791
MEGAHIT-MetaBAT2-S972.52_contig_1893296_16	K18890
MEGAHIT-MetaBAT2-S972.52_contig_1893296_17	K18889
MEGAHIT-MetaBAT2-S972.52_contig_1893296_19	K00919
MEGAHIT-MetaBAT2-S972.52_contig_1893297_2	K07568
MEGAHIT-MetaBAT2-S972.52_contig_1893297_3	K00756
MEGAHIT-MetaBAT2-S972.52_contig_1893297_4	K00820
MEGAHIT-MetaBAT2-S972.52_contig_1893297_5	K01271
MEGAHIT-MetaBAT2-S972.52_contig_1893297_6	K02356
MEGAHIT-MetaBAT2-S972.52_contig_1893297_8	K06967
MEGAHIT-MetaBAT2-S972.52_contig_1893297_9	K22391
MEGAHIT-MetaBAT2-S972.52_contig_1893297_10	K07164
MEGAHIT-MetaBAT2-S972.52_contig_1893298_4	K01870
MEGAHIT-MetaBAT2-S972.52_contig_1893298_12	K00790
MEGAHIT-MetaBAT2-S972.52_contig_1893298_13	K06153
MEGAHIT-MetaBAT2-S972.52_contig_1893298_15	K08602
MEGAHIT-MetaBAT2-S972.52_contig_1893298_17	K07085
MEGAHIT-MetaBAT2-S972.52_contig_1893298_18	K02909
MEGAHIT-MetaBAT2-S972.52_contig_1893299_3	K03565
MEGAHIT-MetaBAT2-S972.52_contig_1893299_4	K03524
MEGAHIT-MetaBAT2-S972.52_contig_1893299_5	K23997
MEGAHIT-MetaBAT2-S972.52_contig_1893301_1	K01006
MEGAHIT-MetaBAT2-S972.52_contig_1893301_2	K07260
MEGAHIT-MetaBAT2-S972.52_contig_1893301_3	K07473
MEGAHIT-MetaBAT2-S972.52_contig_1893301_4	K19157
MEGAHIT-MetaBAT2-S972.52_contig_1893301_7	K01537
MEGAHIT-MetaBAT2-S972.52_contig_1893301_8	K16898
MEGAHIT-MetaBAT2-S972.52_contig_1893301_9	K04758
MEGAHIT-MetaBAT2-S972.52_contig_1893301_10	K04759
MEGAHIT-MetaBAT2-S972.52_contig_1893302_5	K00605
MEGAHIT-MetaBAT2-S972.52_contig_1893302_6	K02437
MEGAHIT-MetaBAT2-S972.52_contig_1893302_7	K00282
MEGAHIT-MetaBAT2-S972.52_contig_1893302_8	K00283
MEGAHIT-MetaBAT2-S972.52_contig_1893302_11	K16899
MEGAHIT-MetaBAT2-S972.52_contig_1893303_1	K16919
MEGAHIT-MetaBAT2-S972.52_contig_1893303_2	K16921
MEGAHIT-MetaBAT2-S972.52_contig_1893303_3	K07979
MEGAHIT-MetaBAT2-S972.52_contig_1893303_6	K00266
MEGAHIT-MetaBAT2-S972.52_contig_1893303_9	K03210
MEGAHIT-MetaBAT2-S972.52_contig_1893303_12	K06871
MEGAHIT-MetaBAT2-S972.52_contig_1893303_13	K07462
MEGAHIT-MetaBAT2-S972.52_contig_1893303_14	K00759
MEGAHIT-MetaBAT2-S972.52_contig_1893304_3	K05810
MEGAHIT-MetaBAT2-S972.52_contig_1893304_4	K07738
MEGAHIT-MetaBAT2-S972.52_contig_1893304_9	K02871
MEGAHIT-MetaBAT2-S972.52_contig_1893304_10	K02996
MEGAHIT-MetaBAT2-S972.52_contig_1893304_12	K03701
MEGAHIT-MetaBAT2-S972.52_contig_1893306_4	K03545
MEGAHIT-MetaBAT2-S972.52_contig_1893306_5	K01358
MEGAHIT-MetaBAT2-S972.52_contig_1893306_6	K03544
MEGAHIT-MetaBAT2-S972.52_contig_1893306_8	K01500
MEGAHIT-MetaBAT2-S972.52_contig_1893306_9	K01468
MEGAHIT-MetaBAT2-S972.52_contig_1893306_10	K00603
MEGAHIT-MetaBAT2-S972.52_contig_1893306_11	K01712
MEGAHIT-MetaBAT2-S972.52_contig_1893306_12	K01745
MEGAHIT-MetaBAT2-S972.52_contig_1893306_15	K10112
MEGAHIT-MetaBAT2-S972.52_contig_1893306_16	K00705
MEGAHIT-MetaBAT2-S972.52_contig_1893306_17	K25088
MEGAHIT-MetaBAT2-S972.52_contig_1893306_18	K25087
MEGAHIT-MetaBAT2-S972.52_contig_1893306_19	K25086
MEGAHIT-MetaBAT2-S972.52_contig_1893306_20	K02529
MEGAHIT-MetaBAT2-S972.52_contig_1893306_22	K06972
MEGAHIT-MetaBAT2-S972.52_contig_1893306_25	K02899
MEGAHIT-MetaBAT2-S972.52_contig_1893306_26	K07584
MEGAHIT-MetaBAT2-S972.52_contig_1893306_27	K02888
MEGAHIT-MetaBAT2-S972.52_contig_1893306_28	K06397
MEGAHIT-MetaBAT2-S972.52_contig_1893306_29	K06396
MEGAHIT-MetaBAT2-S972.52_contig_1893306_31	K06394
MEGAHIT-MetaBAT2-S972.52_contig_1893306_32	K06393
MEGAHIT-MetaBAT2-S972.52_contig_1893306_33	K06392
MEGAHIT-MetaBAT2-S972.52_contig_1893306_35	K06390
MEGAHIT-MetaBAT2-S972.52_contig_1893308_2	K02316
MEGAHIT-MetaBAT2-S972.52_contig_1893308_3	K03086
MEGAHIT-MetaBAT2-S972.52_contig_1893308_4	K01874
MEGAHIT-MetaBAT2-S972.52_contig_1893308_6	K07335
MEGAHIT-MetaBAT2-S972.52_contig_1893310_2	K03925
MEGAHIT-MetaBAT2-S972.52_contig_1893310_3	K06287
MEGAHIT-MetaBAT2-S972.52_contig_1893310_4	K04565
MEGAHIT-MetaBAT2-S972.52_contig_1893310_5	K11749
MEGAHIT-MetaBAT2-S972.52_contig_1893310_6	K00099
MEGAHIT-MetaBAT2-S972.52_contig_1893310_7	K00981
MEGAHIT-MetaBAT2-S972.52_contig_1893310_8	K00806
MEGAHIT-MetaBAT2-S972.52_contig_1893310_10	K02838
MEGAHIT-MetaBAT2-S972.52_contig_1893310_12	K03324
MEGAHIT-MetaBAT2-S972.52_contig_1893310_16	K09903
MEGAHIT-MetaBAT2-S972.52_contig_1893310_17	K26937
MEGAHIT-MetaBAT2-S972.52_contig_1893311_1	K01273
MEGAHIT-MetaBAT2-S972.52_contig_1893311_2	K01880
MEGAHIT-MetaBAT2-S972.52_contig_1893311_3	K02902
MEGAHIT-MetaBAT2-S972.52_contig_1893311_8	K03569
MEGAHIT-MetaBAT2-S972.52_contig_1893311_9	K07079
MEGAHIT-MetaBAT2-S972.52_contig_1893312_1	K04096
MEGAHIT-MetaBAT2-S972.52_contig_1893312_2	K03168
MEGAHIT-MetaBAT2-S972.52_contig_1893312_3	K04094
MEGAHIT-MetaBAT2-S972.52_contig_1893313_2	K03499
MEGAHIT-MetaBAT2-S972.52_contig_1893315_1	K00962
MEGAHIT-MetaBAT2-S972.52_contig_1893315_2	K02956
MEGAHIT-MetaBAT2-S972.52_contig_1893315_4	K02004
MEGAHIT-MetaBAT2-S972.52_contig_1893316_1	K01425
MEGAHIT-MetaBAT2-S972.52_contig_1893316_2	K00929
MEGAHIT-MetaBAT2-S972.52_contig_1893317_4	K02574
MEGAHIT-MetaBAT2-S972.52_contig_1893317_6	K18682
MEGAHIT-MetaBAT2-S972.52_contig_1893317_10	K01835
MEGAHIT-MetaBAT2-S972.52_contig_1893317_11	K26937
MEGAHIT-MetaBAT2-S972.52_contig_1893318_1	K07485
MEGAHIT-MetaBAT2-S972.52_contig_1893318_2	K01893
MEGAHIT-MetaBAT2-S972.52_contig_1893318_3	K11069
MEGAHIT-MetaBAT2-S972.52_contig_1893319_1	K03568
MEGAHIT-MetaBAT2-S972.52_contig_1893319_2	K03592
MEGAHIT-MetaBAT2-S972.52_contig_1893319_5	K06962
MEGAHIT-MetaBAT2-S972.52_contig_1893320_2	K07816
MEGAHIT-MetaBAT2-S972.52_contig_1893320_5	K00031
MEGAHIT-MetaBAT2-S972.52_contig_1893320_6	K01646
MEGAHIT-MetaBAT2-S972.52_contig_1893320_7	K01644
MEGAHIT-MetaBAT2-S972.52_contig_1893320_8	K01643
MEGAHIT-MetaBAT2-S972.52_contig_1893320_10	K02520
MEGAHIT-MetaBAT2-S972.52_contig_1893320_11	K02916
MEGAHIT-MetaBAT2-S972.52_contig_1893320_12	K02887
MEGAHIT-MetaBAT2-S972.52_contig_1893320_13	K03324
MEGAHIT-MetaBAT2-S972.52_contig_1893320_14	K01258
MEGAHIT-MetaBAT2-S972.52_contig_1893320_16	K24180
MEGAHIT-MetaBAT2-S972.52_contig_1893320_19	K06283
MEGAHIT-MetaBAT2-S972.52_contig_1893320_20	K00375
MEGAHIT-MetaBAT2-S972.52_contig_1893320_22	K07079
MEGAHIT-MetaBAT2-S972.52_contig_1893320_23	K02990
MEGAHIT-MetaBAT2-S972.52_contig_1893320_24	K03111
MEGAHIT-MetaBAT2-S972.52_contig_1893320_25	K02963
MEGAHIT-MetaBAT2-S972.52_contig_1893321_2	K01462
MEGAHIT-MetaBAT2-S972.52_contig_1893321_3	K00604
MEGAHIT-MetaBAT2-S972.52_contig_1893321_4	K03500
MEGAHIT-MetaBAT2-S972.52_contig_1893321_5	K06941
MEGAHIT-MetaBAT2-S972.52_contig_1893321_6	K20074
MEGAHIT-MetaBAT2-S972.52_contig_1893321_7	K12132
MEGAHIT-MetaBAT2-S972.52_contig_1893322_2	K06168
MEGAHIT-MetaBAT2-S972.52_contig_1893322_3	K00615
MEGAHIT-MetaBAT2-S972.52_contig_1893325_4	K13292
MEGAHIT-MetaBAT2-S972.52_contig_1893328_2	K02051
MEGAHIT-MetaBAT2-S972.52_contig_1893328_9	K03282
MEGAHIT-MetaBAT2-S972.52_contig_1893328_11	K18346
MEGAHIT-MetaBAT2-S972.52_contig_1893330_2	K03088
MEGAHIT-MetaBAT2-S972.52_contig_1893330_3	K07487
MEGAHIT-MetaBAT2-S972.52_contig_1893331_2	K06925
MEGAHIT-MetaBAT2-S972.52_contig_1893331_3	K14742
MEGAHIT-MetaBAT2-S972.52_contig_1893331_6	K01619
MEGAHIT-MetaBAT2-S972.52_contig_1893331_7	K00566
MEGAHIT-MetaBAT2-S972.52_contig_1893331_9	K08974
MEGAHIT-MetaBAT2-S972.52_contig_1893332_2	K03630
MEGAHIT-MetaBAT2-S972.52_contig_1893332_4	K05366
MEGAHIT-MetaBAT2-S972.52_contig_1893332_5	K04487
MEGAHIT-MetaBAT2-S972.52_contig_1893332_6	K03151
MEGAHIT-MetaBAT2-S972.52_contig_1893332_7	K01752
MEGAHIT-MetaBAT2-S972.52_contig_1893332_8	K01752
MEGAHIT-MetaBAT2-S972.52_contig_1893333_1	K03787
MEGAHIT-MetaBAT2-S972.52_contig_1893333_3	K00945
MEGAHIT-MetaBAT2-S972.52_contig_1893333_4	K00655
MEGAHIT-MetaBAT2-S972.52_contig_1893333_5	K02945
MEGAHIT-MetaBAT2-S972.52_contig_1893333_6	K07559
MEGAHIT-MetaBAT2-S972.52_contig_1893333_7	K03553
MEGAHIT-MetaBAT2-S972.52_contig_1893333_8	K03743
MEGAHIT-MetaBAT2-S972.52_contig_1893333_9	K00995
MEGAHIT-MetaBAT2-S972.52_contig_1893333_10	K14441
MEGAHIT-MetaBAT2-S972.52_contig_1893333_11	K03466
MEGAHIT-MetaBAT2-S972.52_contig_1893333_15	K07282
MEGAHIT-MetaBAT2-S972.52_contig_1893333_16	K22116
MEGAHIT-MetaBAT2-S972.52_contig_1893333_17	K01932
MEGAHIT-MetaBAT2-S972.52_contig_1893335_2	K01269
MEGAHIT-MetaBAT2-S972.52_contig_1893337_1	K18189
MEGAHIT-MetaBAT2-S972.52_contig_1893337_2	K07284
MEGAHIT-MetaBAT2-S972.52_contig_1893337_3	K01887
MEGAHIT-MetaBAT2-S972.52_contig_1893337_4	K02836
MEGAHIT-MetaBAT2-S972.52_contig_1893337_5	K09747
MEGAHIT-MetaBAT2-S972.52_contig_1893337_6	K06187
MEGAHIT-MetaBAT2-S972.52_contig_1893337_8	K03437
MEGAHIT-MetaBAT2-S972.52_contig_1893337_10	K01493
