gene	ko_id
959_SemiBin_129_contig_894448_36	K07273
959_SemiBin_129_contig_894448_39	K22278
959_SemiBin_129_contig_894448_40	K01883
959_SemiBin_129_contig_894448_41	K00640
959_SemiBin_129_contig_894448_42	K00995
959_SemiBin_129_contig_894448_43	K14441
959_SemiBin_129_contig_894448_44	K03565
959_SemiBin_129_contig_894448_45	K03553
959_SemiBin_129_contig_894448_46	K02493
959_SemiBin_129_contig_894448_51	K03439
959_SemiBin_129_contig_894448_52	K22391
959_SemiBin_129_contig_894448_53	K06967
959_SemiBin_129_contig_894448_56	K27000
959_SemiBin_129_contig_894448_57	K07391
959_SemiBin_129_contig_894449_3	K07451
959_SemiBin_129_contig_894449_11	K00682
959_SemiBin_129_contig_894450_3	K03499
959_SemiBin_129_contig_894450_4	K03498
959_SemiBin_129_contig_894450_5	K06133
959_SemiBin_129_contig_894450_7	K01775
959_SemiBin_129_contig_894450_9	K00973
959_SemiBin_129_contig_894450_10	K01710
959_SemiBin_129_contig_894450_11	K00067
959_SemiBin_129_contig_894450_12	K01790
959_SemiBin_129_contig_894451_2	K06334
959_SemiBin_129_contig_894451_4	K07005
959_SemiBin_129_contig_894451_9	K04069
959_SemiBin_129_contig_894451_10	K00656
959_SemiBin_129_contig_894452_2	K04485
959_SemiBin_129_contig_894452_5	K01448
959_SemiBin_129_contig_894454_3	K01926
959_SemiBin_129_contig_894454_4	K00031
959_SemiBin_129_contig_894454_6	K06207
959_SemiBin_129_contig_894454_8	K02030
959_SemiBin_129_contig_894454_9	K02029
959_SemiBin_129_contig_894454_10	K02028
959_SemiBin_129_contig_894454_14	K05810
959_SemiBin_129_contig_894454_18	K06398
959_SemiBin_129_contig_894454_19	K23352
959_SemiBin_129_contig_894454_20	K20509
959_SemiBin_129_contig_894455_2	K07816
959_SemiBin_129_contig_894455_3	K01153
959_SemiBin_129_contig_894456_1	K02237
959_SemiBin_129_contig_894456_2	K07800
959_SemiBin_129_contig_894456_3	K07813
959_SemiBin_129_contig_894456_6	K01356
959_SemiBin_129_contig_894456_9	K03816
959_SemiBin_129_contig_894456_10	K07335
959_SemiBin_129_contig_894456_11	K23537
959_SemiBin_129_contig_894456_12	K23535
959_SemiBin_129_contig_894456_13	K23536
959_SemiBin_129_contig_894456_15	K03088
959_SemiBin_129_contig_894456_21	K00891
959_SemiBin_129_contig_894456_22	K00873
959_SemiBin_129_contig_894456_23	K00563
959_SemiBin_129_contig_894456_24	K04079
959_SemiBin_129_contig_894456_25	K19824
959_SemiBin_129_contig_894456_27	K01448
959_SemiBin_129_contig_894456_29	K11392
959_SemiBin_129_contig_894456_30	K02528
959_SemiBin_129_contig_894456_33	K11753
959_SemiBin_129_contig_894456_34	K01515
959_SemiBin_129_contig_894456_35	K01308
959_SemiBin_129_contig_894456_36	K01953
959_SemiBin_129_contig_894456_37	K07126
959_SemiBin_129_contig_894457_7	K03270
959_SemiBin_129_contig_894458_1	K16785
959_SemiBin_129_contig_894458_2	K16787
959_SemiBin_129_contig_894458_3	K16786
959_SemiBin_129_contig_894458_5	K03431
959_SemiBin_129_contig_894458_6	K03551
959_SemiBin_129_contig_894458_7	K03550
959_SemiBin_129_contig_894458_8	K01159
959_SemiBin_129_contig_894458_13	K01447
959_SemiBin_129_contig_894459_2	K22522
959_SemiBin_129_contig_894460_2	K01880
959_SemiBin_129_contig_894460_4	K10206
959_SemiBin_129_contig_894460_5	K01937
959_SemiBin_129_contig_894460_6	K01955
959_SemiBin_129_contig_894460_7	K01956
959_SemiBin_129_contig_894460_9	K01915
959_SemiBin_129_contig_894460_10	K03320
959_SemiBin_129_contig_894461_4	K26937
959_SemiBin_129_contig_894461_5	K04749
959_SemiBin_129_contig_894461_12	K01921
959_SemiBin_129_contig_894462_1	K01938
959_SemiBin_129_contig_894462_2	K06925
959_SemiBin_129_contig_894462_3	K14742
959_SemiBin_129_contig_894462_4	K01808
959_SemiBin_129_contig_894462_5	K00761
959_SemiBin_129_contig_894462_6	K00609
959_SemiBin_129_contig_894463_13	K04095
959_SemiBin_129_contig_894463_16	K01151
959_SemiBin_129_contig_894463_17	K06206
959_SemiBin_129_contig_894463_20	K07979
959_SemiBin_129_contig_894463_21	K16921
959_SemiBin_129_contig_894463_22	K16919
959_SemiBin_129_contig_894464_1	K07497
959_SemiBin_129_contig_894464_3	K00266
959_SemiBin_129_contig_894464_4	K00265
959_SemiBin_129_contig_894464_6	K18672
959_SemiBin_129_contig_894464_9	K00215
959_SemiBin_129_contig_894464_10	K01714
959_SemiBin_129_contig_894464_11	K00133
959_SemiBin_129_contig_894464_12	K07568
959_SemiBin_129_contig_894464_13	K07473
959_SemiBin_129_contig_894464_14	K19157
959_SemiBin_129_contig_894464_15	K00773
959_SemiBin_129_contig_894464_16	K03210
959_SemiBin_129_contig_894464_18	K00826
959_SemiBin_129_contig_894464_22	K18707
959_SemiBin_129_contig_894464_23	K01945
959_SemiBin_129_contig_894464_24	K00602
959_SemiBin_129_contig_894464_25	K11176
959_SemiBin_129_contig_894464_26	K11175
959_SemiBin_129_contig_894464_27	K01933
959_SemiBin_129_contig_894464_28	K00764
959_SemiBin_129_contig_894464_29	K01588
959_SemiBin_129_contig_894464_31	K07340
959_SemiBin_129_contig_894464_33	K06317
959_SemiBin_129_contig_894464_34	K03075
959_SemiBin_129_contig_894464_37	K03702
959_SemiBin_129_contig_894464_38	K03630
959_SemiBin_129_contig_894464_41	K00980
959_SemiBin_129_contig_894464_42	K07271
959_SemiBin_129_contig_894465_2	K06399
959_SemiBin_129_contig_894465_3	K07699
959_SemiBin_129_contig_894465_4	K01496
959_SemiBin_129_contig_894465_5	K01814
959_SemiBin_129_contig_894465_6	K00765
959_SemiBin_129_contig_894465_7	K02502
959_SemiBin_129_contig_894465_9	K03763
959_SemiBin_129_contig_894465_10	K03526
959_SemiBin_129_contig_894465_11	K11749
959_SemiBin_129_contig_894465_12	K00099
959_SemiBin_129_contig_894465_13	K00981
959_SemiBin_129_contig_894465_14	K00806
959_SemiBin_129_contig_894465_15	K02838
959_SemiBin_129_contig_894465_16	K09903
959_SemiBin_129_contig_894465_17	K02357
959_SemiBin_129_contig_894465_18	K02967
959_SemiBin_129_contig_894465_19	K01449
959_SemiBin_129_contig_894465_21	K25232
959_SemiBin_129_contig_894465_22	K06383
959_SemiBin_129_contig_894465_23	K03091
959_SemiBin_129_contig_894465_26	K00850
959_SemiBin_129_contig_894465_27	K02337
959_SemiBin_129_contig_894465_28	K03601
959_SemiBin_129_contig_894465_30	K03625
959_SemiBin_129_contig_894465_31	K06397
959_SemiBin_129_contig_894465_32	K06396
959_SemiBin_129_contig_894465_33	K06395
959_SemiBin_129_contig_894465_34	K06394
959_SemiBin_129_contig_894465_35	K06393
959_SemiBin_129_contig_894465_36	K06392
959_SemiBin_129_contig_894465_37	K06391
959_SemiBin_129_contig_894465_38	K06390
959_SemiBin_129_contig_894465_39	K01972
959_SemiBin_129_contig_894465_42	K02945
959_SemiBin_129_contig_894466_2	K02371
959_SemiBin_129_contig_894466_3	K00645
959_SemiBin_129_contig_894466_4	K00059
959_SemiBin_129_contig_894466_5	K09458
959_SemiBin_129_contig_894466_6	K02160
959_SemiBin_129_contig_894466_7	K02372
959_SemiBin_129_contig_894467_2	K01005
959_SemiBin_129_contig_894467_3	K21071
959_SemiBin_129_contig_894467_4	K00937
959_SemiBin_129_contig_894467_5	K06960
959_SemiBin_129_contig_894467_6	K02959
959_SemiBin_129_contig_894467_7	K03106
959_SemiBin_129_contig_894467_8	K09787
959_SemiBin_129_contig_894467_9	K06217
959_SemiBin_129_contig_894467_10	K07042
959_SemiBin_129_contig_894467_12	K03595
959_SemiBin_129_contig_894467_14	K03584
959_SemiBin_129_contig_894467_15	K07456
959_SemiBin_129_contig_894468_2	K03529
959_SemiBin_129_contig_894468_4	K03685
959_SemiBin_129_contig_894468_5	K03621
959_SemiBin_129_contig_894468_6	K04094
959_SemiBin_129_contig_894468_7	K03168
959_SemiBin_129_contig_894468_8	K04096
959_SemiBin_129_contig_894468_9	K03437
959_SemiBin_129_contig_894468_10	K02887
959_SemiBin_129_contig_894468_11	K02916
959_SemiBin_129_contig_894468_12	K02520
959_SemiBin_129_contig_894468_13	K07052
959_SemiBin_129_contig_894468_14	K11991
959_SemiBin_129_contig_894468_17	K01925
959_SemiBin_129_contig_894468_19	K00027
959_SemiBin_129_contig_894468_20	K00974
959_SemiBin_129_contig_894468_21	K13283
959_SemiBin_129_contig_894468_22	K12952
959_SemiBin_129_contig_894469_1	K26730
959_SemiBin_129_contig_894469_2	K04486
959_SemiBin_129_contig_894469_3	K01493
959_SemiBin_129_contig_894469_6	K01921
959_SemiBin_129_contig_894469_7	K01929
959_SemiBin_129_contig_894469_8	K03147
959_SemiBin_129_contig_894469_9	K00941
959_SemiBin_129_contig_894469_10	K00788
959_SemiBin_129_contig_894469_12	K03150
959_SemiBin_129_contig_894469_13	K03149
959_SemiBin_129_contig_894469_15	K03154
959_SemiBin_129_contig_894469_17	K07775
959_SemiBin_129_contig_894469_18	K01677
959_SemiBin_129_contig_894469_21	K01678
959_SemiBin_129_contig_894469_22	K19294
959_SemiBin_129_contig_894469_23	K01873
959_SemiBin_129_contig_894469_24	K01875
959_SemiBin_129_contig_894469_25	K03497
959_SemiBin_129_contig_894469_26	K03496
959_SemiBin_129_contig_894469_27	K03497
959_SemiBin_129_contig_894469_28	K03501
959_SemiBin_129_contig_894469_30	K03495
959_SemiBin_129_contig_894469_32	K03650
959_SemiBin_129_contig_894469_33	K06346
959_SemiBin_129_contig_894469_34	K03217
959_SemiBin_129_contig_894469_35	K08998
959_SemiBin_129_contig_894469_36	K03536
959_SemiBin_129_contig_894469_37	K02914
959_SemiBin_129_contig_894470_1	K02824
959_SemiBin_129_contig_894470_2	K01579
959_SemiBin_129_contig_894471_6	K01421
959_SemiBin_129_contig_894471_7	K18475
959_SemiBin_129_contig_894471_9	K06133
959_SemiBin_129_contig_894471_10	K02315
959_SemiBin_129_contig_894471_14	K02477
959_SemiBin_129_contig_894471_21	K07459
959_SemiBin_129_contig_894471_25	K07318
959_SemiBin_129_contig_894471_34	K07706
959_SemiBin_129_contig_894471_37	K02004
959_SemiBin_129_contig_894471_38	K02004
959_SemiBin_129_contig_894471_39	K02003
959_SemiBin_129_contig_894471_40	K14059
959_SemiBin_129_contig_894472_1	K00262
959_SemiBin_129_contig_894472_6	K16785
959_SemiBin_129_contig_894472_7	K01552
959_SemiBin_129_contig_894472_8	K16927
959_SemiBin_129_contig_894472_9	K21600
959_SemiBin_129_contig_894472_10	K17686
959_SemiBin_129_contig_894472_16	K06872
959_SemiBin_129_contig_894472_20	K06950
959_SemiBin_129_contig_894472_22	K19302
959_SemiBin_129_contig_894472_24	K19221
959_SemiBin_129_contig_894472_26	K02946
959_SemiBin_129_contig_894472_27	K02906
959_SemiBin_129_contig_894472_28	K02926
959_SemiBin_129_contig_894472_29	K02892
959_SemiBin_129_contig_894472_30	K02886
959_SemiBin_129_contig_894472_31	K02965
959_SemiBin_129_contig_894472_32	K02890
959_SemiBin_129_contig_894472_33	K02982
959_SemiBin_129_contig_894472_34	K02878
959_SemiBin_129_contig_894472_35	K02904
959_SemiBin_129_contig_894472_36	K02961
959_SemiBin_129_contig_894472_37	K02874
959_SemiBin_129_contig_894472_38	K02895
959_SemiBin_129_contig_894472_39	K02931
959_SemiBin_129_contig_894472_40	K02994
959_SemiBin_129_contig_894472_41	K02933
959_SemiBin_129_contig_894473_4	K01507
959_SemiBin_129_contig_894473_5	K06001
959_SemiBin_129_contig_894473_7	K00963
959_SemiBin_129_contig_894473_9	K02836
959_SemiBin_129_contig_894473_10	K15635
959_SemiBin_129_contig_894473_12	K02086
959_SemiBin_129_contig_894473_13	K02315
959_SemiBin_129_contig_894473_15	K07098
959_SemiBin_129_contig_894473_17	K04041
959_SemiBin_129_contig_894473_21	K03657
959_SemiBin_129_contig_894473_23	K06400
959_SemiBin_129_contig_894473_25	K01356
959_SemiBin_129_contig_894473_34	K07455
959_SemiBin_129_contig_894473_39	K03497
959_SemiBin_129_contig_894473_43	K19779
959_SemiBin_129_contig_894473_51	K07474
959_SemiBin_129_contig_894473_52	K06909
959_SemiBin_129_contig_894474_1	K01657
959_SemiBin_129_contig_894474_3	K01867
959_SemiBin_129_contig_894474_4	K05825
959_SemiBin_129_contig_894474_6	K01518
959_SemiBin_129_contig_894475_2	K07133
959_SemiBin_129_contig_894475_4	K01951
959_SemiBin_129_contig_894475_5	K01939
959_SemiBin_129_contig_894475_6	K01756
959_SemiBin_129_contig_894475_7	K00764
959_SemiBin_129_contig_894475_8	K01923
959_SemiBin_129_contig_894476_1	K07171
959_SemiBin_129_contig_894476_3	K17758
959_SemiBin_129_contig_894476_5	K01889
959_SemiBin_129_contig_894476_6	K01890
959_SemiBin_129_contig_894476_26	K06909
959_SemiBin_129_contig_894476_27	K07474
959_SemiBin_129_contig_894477_8	K03424
959_SemiBin_129_contig_894478_1	K07456
959_SemiBin_129_contig_894478_2	K07775
959_SemiBin_129_contig_894478_6	K02956
959_SemiBin_129_contig_894478_7	K00962
959_SemiBin_129_contig_894479_1	K00688
959_SemiBin_129_contig_894479_5	K01703
959_SemiBin_129_contig_894479_6	K01704
959_SemiBin_129_contig_894479_10	K03177
959_SemiBin_129_contig_894479_11	K06881
959_SemiBin_129_contig_894479_12	K02834
959_SemiBin_129_contig_894479_13	K02519
959_SemiBin_129_contig_894479_15	K07742
959_SemiBin_129_contig_894479_16	K02600
959_SemiBin_129_contig_894479_17	K09748
959_SemiBin_129_contig_894479_18	K06407
959_SemiBin_129_contig_894479_21	K03686
959_SemiBin_129_contig_894479_22	K04043
959_SemiBin_129_contig_894479_23	K03687
959_SemiBin_129_contig_894479_24	K03705
959_SemiBin_129_contig_894479_26	K02968
959_SemiBin_129_contig_894479_28	K01624
959_SemiBin_129_contig_894479_29	K01897
959_SemiBin_129_contig_894479_32	K01783
959_SemiBin_129_contig_894479_34	K03218
959_SemiBin_129_contig_894479_37	K06406
959_SemiBin_129_contig_894479_39	K18346
959_SemiBin_129_contig_894479_40	K03429
959_SemiBin_129_contig_894479_41	K06382
959_SemiBin_129_contig_894479_43	K15772
959_SemiBin_129_contig_894479_44	K15771
959_SemiBin_129_contig_894479_46	K01928
959_SemiBin_129_contig_894479_47	K07025
959_SemiBin_129_contig_894479_48	K10773
959_SemiBin_129_contig_894479_51	K01695
959_SemiBin_129_contig_894479_52	K01696
959_SemiBin_129_contig_894479_53	K01609
959_SemiBin_129_contig_894479_54	K00766
959_SemiBin_129_contig_894479_55	K01658
959_SemiBin_129_contig_894480_2	K09760
959_SemiBin_129_contig_894480_4	K03091
959_SemiBin_129_contig_894480_7	K04083
959_SemiBin_129_contig_894480_11	K09692
959_SemiBin_129_contig_894480_12	K09691
959_SemiBin_129_contig_894480_15	K22340
959_SemiBin_129_contig_894480_16	K18331
959_SemiBin_129_contig_894480_17	K18332
959_SemiBin_129_contig_894480_21	K01992
959_SemiBin_129_contig_894480_26	K04072
959_SemiBin_129_contig_894480_27	K23242
959_SemiBin_129_contig_894481_5	K00817
959_SemiBin_129_contig_894481_6	K00013
959_SemiBin_129_contig_894481_7	K01693
959_SemiBin_129_contig_894481_9	K08600
959_SemiBin_129_contig_894481_10	K01005
959_SemiBin_129_contig_894481_13	K00266
959_SemiBin_129_contig_894481_15	K08483
959_SemiBin_129_contig_894481_16	K02784
959_SemiBin_129_contig_894481_17	K02770
959_SemiBin_129_contig_894481_18	K00882
959_SemiBin_129_contig_894481_21	K07029
959_SemiBin_129_contig_894481_24	K01953
959_SemiBin_129_contig_894481_27	K06438
959_SemiBin_129_contig_894481_28	K09769
959_SemiBin_129_contig_894481_29	K06416
959_SemiBin_129_contig_894481_30	K07030
959_SemiBin_129_contig_894481_31	K03655
959_SemiBin_129_contig_894481_33	K07258
959_SemiBin_129_contig_894481_35	K01868
959_SemiBin_129_contig_894481_36	K07260
959_SemiBin_129_contig_894481_37	K02909
959_SemiBin_129_contig_894481_39	K02316
959_SemiBin_129_contig_894481_40	K03086
959_SemiBin_129_contig_894481_41	K01689
959_SemiBin_129_contig_894481_42	K01200
959_SemiBin_129_contig_894481_43	K01200
959_SemiBin_129_contig_894481_44	K01924
959_SemiBin_129_contig_894481_45	K03215
959_SemiBin_129_contig_894481_47	K06400
959_SemiBin_129_contig_894481_49	K06400
959_SemiBin_129_contig_894482_4	K20118
959_SemiBin_129_contig_894483_2	K04759
959_SemiBin_129_contig_894483_3	K03091
959_SemiBin_129_contig_894483_4	K02837
959_SemiBin_129_contig_894483_7	K01449
959_SemiBin_129_contig_894483_8	K07497
959_SemiBin_129_contig_894484_11	K19092
959_SemiBin_129_contig_894484_21	K01358
959_SemiBin_129_contig_894485_1	K07133
959_SemiBin_129_contig_894485_3	K09702
959_SemiBin_129_contig_894486_5	K02114
959_SemiBin_129_contig_894486_6	K02112
959_SemiBin_129_contig_894486_7	K02115
959_SemiBin_129_contig_894486_8	K02111
959_SemiBin_129_contig_894486_9	K02113
959_SemiBin_129_contig_894486_10	K02109
959_SemiBin_129_contig_894486_11	K02110
959_SemiBin_129_contig_894486_12	K02108
959_SemiBin_129_contig_894486_13	K03308
959_SemiBin_129_contig_894486_17	K22441
959_SemiBin_129_contig_894486_18	K11928
959_SemiBin_129_contig_894486_19	K04749
959_SemiBin_129_contig_894486_20	K07315
959_SemiBin_129_contig_894487_2	K02933
959_SemiBin_129_contig_894487_3	K02881
959_SemiBin_129_contig_894487_4	K02988
959_SemiBin_129_contig_894487_5	K02907
959_SemiBin_129_contig_894487_6	K02876
959_SemiBin_129_contig_894487_7	K03076
959_SemiBin_129_contig_894487_8	K00939
959_SemiBin_129_contig_894487_9	K01265
959_SemiBin_129_contig_894487_11	K02518
959_SemiBin_129_contig_894487_12	K02919
959_SemiBin_129_contig_894487_13	K02952
959_SemiBin_129_contig_894487_14	K02948
959_SemiBin_129_contig_894487_15	K02986
959_SemiBin_129_contig_894487_16	K03040
959_SemiBin_129_contig_894487_17	K02879
959_SemiBin_129_contig_894488_4	K01358
959_SemiBin_129_contig_894489_5	K00052
959_SemiBin_129_contig_894489_7	K02500
959_SemiBin_129_contig_894489_8	K02501
959_SemiBin_129_contig_894489_11	K00945
959_SemiBin_129_contig_894489_12	K00655
959_SemiBin_129_contig_894489_13	K03527
959_SemiBin_129_contig_894490_2	K07053
959_SemiBin_129_contig_894490_6	K07317
959_SemiBin_129_contig_894490_7	K07098
959_SemiBin_129_contig_894490_8	K19689
959_SemiBin_129_contig_894490_11	K03310
959_SemiBin_129_contig_894490_13	K01142
